,title,qualities,offer,offer_price,actual_price,image_link,link
34,"boAt Wave Flex Connect with 1.83"" HD Display,Bluetooth ...","Cherry Blossom Strap, Free Size",87% off,₹999,"₹7,990",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/a/d/-original-imagxp8udhcfyxhy.jpeg?q=70,https://www.flipkart.com/boat-wave-flex-connect-1-83-hd-display-bluetooth-calling-premium-metal-design-smartwatch/p/itm0d6f718490909?pid=SMWGMNNYE9G4GKGB&lid=LSTSMWGMNNYE9G4GKGBJEGA92&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_35&otracker=browse&fm=organic&iid=25057041-36fa-45c7-8ddc-21cb19fc9e29.SMWGMNNYE9G4GKGB.SEARCH&ppt=None&ppn=None&ssid=5xkwirfa4g0000001710182593059
35,Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge...,"Beige Strap, Free Size",72% off,"₹1,099","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/d/n/-original-imagxp8uxd732gxy.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm48f2709b4642d?pid=SMWGPUFUJYHZFKDJ&lid=LSTSMWGPUFUJYHZFKDJFCNS11&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_36&otracker=browse&fm=organic&iid=25057041-36fa-45c7-8ddc-21cb19fc9e29.SMWGPUFUJYHZFKDJ.SEARCH&ppt=None&ppn=None&ssid=5xkwirfa4g0000001710182593059
36,"WTG T55 1.54"" HD Display Bluetooth Calling, Notificatio...","Black Strap, Regular Wear",76% off,₹699,"₹2,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/a/7/39-new-dial-2024-t55-blk-0025-android-ios-wtg-yes-original-imagxgjrwb2cbmuc.jpeg?q=70,https://www.flipkart.com/wtg-t55-1-54-hd-display-bluetooth-calling-notifications-fitness-tracking-ai-voice-smartwatch/p/itm0a2a8e0c715b1?pid=SMWGXGJRQ3GFNFN5&lid=LSTSMWGXGJRQ3GFNFN5WKRWSI&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_37&otracker=browse&fm=organic&iid=en_Z04m260csuDABcIJxLALff4ptHVM11HCpfXDlcErY1WkLE2WEMPVGUf1o9lhwmOV_x2cnavVyWehZWbaYDWRpg%3D%3D&ppt=None&ppn=None&ssid=5xkwirfa4g0000001710182593059
37,"alt Hunk, 1.96"", BT Calling, 200 Watchfaces,120 Sports ...","Pink Strap, Free Size",92% off,₹999,"₹12,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/6/w/-original-imagrgynyyyeehn2.jpeg?q=70,https://www.flipkart.com/alt-hunk-1-96-bt-calling-200-watchfaces-120-sports-modes-500-nits-rugged-metal-smartwatch/p/itm8dca253b67c4d?pid=SMWGZMRQGWT3G5HT&lid=LSTSMWGZMRQGWT3G5HTQZEQZ2&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_38&otracker=browse&fm=organic&iid=en_Z04m260csuDABcIJxLALff4ptHVM11HCpfXDlcErY1W5jLzSVMB82T5LrQN12mSV-l5bKgnh9mNlb5_LOC1a8QAlvNo-tguW1XjLLiPm_o8%3D&ppt=None&ppn=None&ssid=5xkwirfa4g0000001710182593059
38,beatXP Marv Neo 1.85'' HD Display Bluetooth Calling Sma...,"Persian Blue Strap, Free Size",84% off,₹999,"₹6,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/h/6/j/46-99-bxio2003-bxsm2003-bxsm2001-android-ios-beatxp-yes-original-imagymyyebmvbd8y.jpeg?q=70,https://www.flipkart.com/beatxp-marv-neo-1-85-hd-display-bluetooth-calling-smart-watch-health-tracking-ip68-smartwatch/p/itm81a1cd13bc274?pid=SMWGSAPYHAX7VK2T&lid=LSTSMWGSAPYHAX7VK2TIOPSJT&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_39&otracker=browse&fm=organic&iid=25057041-36fa-45c7-8ddc-21cb19fc9e29.SMWGSAPYHAX7VK2T.SEARCH&ppt=None&ppn=None&ssid=5xkwirfa4g0000001710182593059
39,Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge...,"Teal Strap, Free Size",72% off,"₹1,099","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/j/g/-original-imagxp8spmqezsss.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itmc646e6ccc5331?pid=SMWGN4YESUVP5UHW&lid=LSTSMWGN4YESUVP5UHWWMLDUX&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_40&otracker=browse&fm=organic&iid=25057041-36fa-45c7-8ddc-21cb19fc9e29.SMWGN4YESUVP5UHW.SEARCH&ppt=None&ppn=None&ssid=5xkwirfa4g0000001710182593059
40,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Orange Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/b/r/-original-imagyu79b87hvwme.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itme4d41a7681606?pid=SMWGPHT4WMGGHGGC&lid=LSTSMWGPHT4WMGGHGGC7NH1PB&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_41&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8dghmFz-ZQrh0OgGLit7GcSXTioYe-FbSmWt0g3lLi-xg%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
41,Fire-Boltt Ninja Calling Pro Plus 1.83 inch Display Sma...,"Silver Strap, Free Size",88% off,"₹1,149","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/p/b/-original-imagxp8u4gd3pyyz.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-1-83-inch-display-smartwatch-bluetooth-calling-ai-voice/p/itm867974696b635?pid=SMWGGZ74PKPHE8WZ&lid=LSTSMWGGZ74PKPHE8WZISP9RR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_42&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8ddh9mJePlh01fsOVNPJ7k_FtQCzt-ydpW67iWJ91vOzw%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
42,"Fire-Boltt Ultimate 1.39"" Stainless Steel Luxury Smartw...","Gold Strap, Free Size",89% off,"₹1,599","₹14,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/0/x/r/-original-imagxp8ucbv2uvuk.jpeg?q=70,https://www.flipkart.com/fire-boltt-ultimate-1-39-stainless-steel-luxury-smartwatch-bluetooth-calling-120-sports-smartwatch/p/itm7e03c97f66a8b?pid=SMWGNRC9TQZWUTEH&lid=LSTSMWGNRC9TQZWUTEHSWRJQ2&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_43&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGNRC9TQZWUTEH.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
43,boAt Storm call 1.69 inch HD display with bluetooth cal...,"Pitch Black Strap, Free Size",86% off,"₹1,099","₹7,990",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/m/y/u/-original-imagybwgtzqhhhtx.jpeg?q=70,https://www.flipkart.com/boat-storm-call-1-69-inch-hd-display-bluetooth-calling-550-nits-brightness-smartwatch/p/itmfb1f0164372f0?pid=SMWGHYF5FXGPBV6A&lid=LSTSMWGHYF5FXGPBV6AHFZ5DE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_44&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGHYF5FXGPBV6A.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
44,Fire-Boltt Hulk 1.78 inch Amoled Bluetooth Calling with...,"Black Strap, 1.78",91% off,"₹1,599","₹17,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/o/m/-original-imagxp8vgh8xvg2w.jpeg?q=70,https://www.flipkart.com/fire-boltt-hulk-1-78-inch-amoled-bluetooth-calling-120-sports-modes-smartwatch/p/itm17633d2c8c127?pid=SMWGGZR5SKFUPZBA&lid=LSTSMWGGZR5SKFUPZBAXKDHNM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_45&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGGZR5SKFUPZBA.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
45,"Fire-Boltt Expedition GPS Inbuilt Smart Watch, Bluetoot...","Black Strap, Free Size",90% off,"₹1,999","₹21,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/a/m/-original-imaguegz4xhdswks.jpeg?q=70,https://www.flipkart.com/fire-boltt-expedition-gps-inbuilt-smart-watch-bluetooth-calling-1-39-display-120-sports-smartwatch/p/itmeba6b8d968273?pid=SMWGT622NQAHSX3D&lid=LSTSMWGT622NQAHSX3DUWPXBA&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_46&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGT622NQAHSX3D.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
46,"Fire-Boltt Hurricane 1.3"" Curved Glass Display with 360...","Black Strap, Free Size",87% off,"₹1,149","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/x/b/-original-imagxp9ncr6y7hfd.jpeg?q=70,https://www.flipkart.com/fire-boltt-hurricane-1-3-curved-glass-display-360-health-training-100-sports-modes-smartwatch/p/itm64b4fe6864a92?pid=SMWGD53JGHQMYZFF&lid=LSTSMWGD53JGHQMYZFFAT40XM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_47&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8cxTzEf-E8s2nhSdBmNdB7aaa4G38O9j7Qdu4Hfnv90Dg%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
47,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Black Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/p/h/-original-imagy3zzrax6fuze.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itm2adec3fa608bc?pid=SMWGPHT4EHHJEZZM&lid=LSTSMWGPHT4EHHJEZZMZFCOPY&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_48&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8fw5ncjgRZTjYHyg4oF2hUsCikxdq4So8R87Ua7tgJLAA%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
48,Noise Icon 2 Elite Edition 1.8'' Display with Metallic ...,"Silver Strap, Regular",78% off,"₹1,499","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/v/k/-original-imagtps8szzhheun.jpeg?q=70,https://www.flipkart.com/noise-icon-2-elite-1-8-display-metallic-body-bluetooth-calling-smartwatch/p/itmcd0e295c2fd17?pid=SMWGRZPNHFGBSDHH&lid=LSTSMWGRZPNHFGBSDHHCBQLC2&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_49&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGRZPNHFGBSDHH.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
49,Fire-Boltt Wonder 1.8 Bluetooth Calling with AI Voice A...,"Black Strap, Free Size",90% off,"₹1,199","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/2/e/-original-imagxp8szn2esthf.jpeg?q=70,https://www.flipkart.com/fire-boltt-wonder-1-8-bluetooth-calling-ai-voice-assistant-smartwatch/p/itmfd40a9daa47ad?pid=SMWGFKRFKGDQAHZB&lid=LSTSMWGFKRFKGDQAHZBWYV0QT&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_50&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGFKRFKGDQAHZB.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
50,"WTG i8 Pink 1.54"" HD Display Bluetooth Calling, Notific...","Pink Strap, Regular & office Wear",77% off,₹799,"₹3,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/a/y/39-i8-pink-new-theme-002-android-ios-wtg-yes-original-imagxpbsgpamppsu.jpeg?q=70,https://www.flipkart.com/wtg-i8-pink-1-54-hd-display-bluetooth-calling-notifications-voice-assist-smartwatch/p/itm74389af50ed20?pid=SMWGXPBSKR59UYDG&lid=LSTSMWGXPBSKR59UYDGP6JMO5&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_51&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8dzDA1fwdyOzUzGtdh3Ng-3bcZCszum10Bmx8L7rJ9SSQ%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
51,"Boult CrownX 2.0"" HD Screen, BT Calling, Working Crown,...","Silver Strap, Free Size",62% off,"₹1,499","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/u/f/-original-imagxfysua9xzzh3.jpeg?q=70,https://www.flipkart.com/boult-crownx-2-0-hd-screen-bt-calling-working-crown-1000nits-metallic-frame-spo2-smartwatch/p/itm3d0b5178890f1?pid=SMWGVZA4E5FRFVWG&lid=LSTSMWGVZA4E5FRFVWGGB0NQ4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_52&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8eWc3uGK256rS7R8U2UcvtsLe2KIFAXi_sEuqPGv7orwQ%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
52,Fire-Boltt Hulk 1.78 inch Amoled Bluetooth Calling with...,"Grey Strap, 1.78",91% off,"₹1,599","₹17,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/g/w/-original-imagxp8tjesfpfmm.jpeg?q=70,https://www.flipkart.com/fire-boltt-hulk-1-78-inch-amoled-bluetooth-calling-120-sports-modes-smartwatch/p/itmf0740a0953900?pid=SMWGGZR5MPFZSGHY&lid=LSTSMWGGZR5MPFZSGHYAOPDAZ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_53&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGGZR5MPFZSGHY.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
53,Fastrack Revoltt FS1+|2.01'' Biggest UltraVU Display|In...,"Black Strap, Free Size",76% off,"₹1,399","₹5,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/o/n/-original-imagqhba9hzmp2zh.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-fs1-2-01-biggest-ultravu-display-industry-best-950-nits-bt-calling-smartwatch/p/itm767fcb0d7f814?pid=SMWGPM2DRBBZGB64&lid=LSTSMWGPM2DRBBZGB64XOSNMJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_54&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGPM2DRBBZGB64.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
54,"Fire-Boltt Ninja Pro Max 1.6"" Smart Watch with SpO2, Ul...","Black Strap, Free Size",75% off,"₹1,499","₹5,999",https://rukminim2.flixcart.com/image/612/612/kyhlfgw0/smartwatch/l/d/y/-original-imagaptbu8tc9baj.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-pro-max-1-6-smart-watch-spo2-ultra-thin-body-27-sports-mode-ip68-smartwatch/p/itm9541f60dc6781?pid=SMWGAM2ABFGFXZVA&lid=LSTSMWGAM2ABFGFXZVA6KMVSO&marketplace=FLIPKART&store=ajy%2Fbuh&spotlightTagId=FkPickId_ajy%2Fbuh&srno=b_2_55&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGAM2ABFGFXZVA.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
55,Fire-Boltt Hunter 2.01 inch HD Display Buetooth Calling...,"Dark blue Strap, Free Size",91% off,"₹1,299","₹14,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/q/w/-original-imagxp8ufy6wfgsn.jpeg?q=70,https://www.flipkart.com/fire-boltt-hunter-2-01-inch-hd-display-buetooth-calling-single-chipset-metal-body-smartwatch/p/itmeab306171d720?pid=SMWGZKABZQDUSDMP&lid=LSTSMWGZKABZQDUSDMPKNZSL5&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_56&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGZKABZQDUSDMP.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
56,"Ambrane Wise Glaze with 1.78"" Amoled display, BT Callin...","Grey Strap, Regular",78% off,"₹1,299","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/u/u/-original-imagkpn3ryyxuwh2.jpeg?q=70,https://www.flipkart.com/ambrane-wise-glaze-1-78-amoled-display-bt-calling-spo2-heart-rate-monitor-smartwatch/p/itmf56611b0e055e?pid=SMWGK3DY4Q7JF2YS&lid=LSTSMWGK3DY4Q7JF2YSII7HDE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_57&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8d3nhqaYCBUHpvjAQ0odBeApEoHcNjaXcOQhJRcMCpFYQ%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
57,Fire-Boltt Ninja Talk 1.39'' Round Bluetooth Calling Sm...,"Black Strap, 1.39",89% off,"₹1,299","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/6/8/-original-imagxp8vgdpkhkgx.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-talk-1-39-round-bluetooth-calling-smartwatch-metal-body-120-sports-modes/p/itm7eedef2f3e96f?pid=SMWGNYZKTDZZZGWS&lid=LSTSMWGNYZKTDZZZGWSFWF7AJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_58&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8dRsQl3CHznL8uQNCw0kekSMMldsvZD2ecyyql5gj3NOA%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
58,"Noise Icon Buzz 1.69"" Display with Bluetooth Calling, B...","Grey Strap, Regular",80% off,₹999,"₹4,999",https://rukminim2.flixcart.com/image/612/612/kz1lle80/smartwatch/w/e/l/-original-imagb54sshpnprx8.jpeg?q=70,https://www.flipkart.com/noise-icon-buzz-1-69-display-bluetooth-calling-built-in-games-voice-assistant-smartwatch/p/itmc74df4d0d48a8?pid=SMWGAU62KSBDW5RH&lid=LSTSMWGAU62KSBDW5RHYX2IJ7&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_59&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGAU62KSBDW5RH.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
59,Fire-Boltt Hunter 2.01 inch HD Display Buetooth Calling...,"Grey Strap, Free Size",91% off,"₹1,299","₹14,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/k/m/-original-imagxp8uhapu6hn9.jpeg?q=70,https://www.flipkart.com/fire-boltt-hunter-2-01-inch-hd-display-buetooth-calling-single-chipset-metal-body-smartwatch/p/itma91fd174d9560?pid=SMWGZKABBXNQ9SQ9&lid=LSTSMWGZKABBXNQ9SQ9EEHL6J&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_60&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGZKABBXNQ9SQ9.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
60,GENTLEMOB Android/iPhone smartwatch 1.43HD BT Caling 4G...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/f/p/40-g9g-android-ios-gentlemob-yes-original-imagvbydfdvyqux8.jpeg?q=70,https://www.flipkart.com/gentlemob-android-iphone-smartwatch-1-43hd-bt-caling-4g-network-x9-pro-ultra-s8/p/itmf20d323725c46?pid=SMWGVBYDVYXQX5VR&lid=LSTSMWGVBYDVYXQX5VRFABO3H&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_61&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8fWXiG4rTiv0t7eAqcHwrtnlUhXzf3nPqZbRXBjNJhq8w%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
61,GENTLEMOB Android/iPhone smartwatch 1.96HD BT Caling 4G...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/z/4/39-g921-android-ios-gentlemob-yes-original-imagvcb3gztg5kax.jpeg?q=70,https://www.flipkart.com/gentlemob-android-iphone-smartwatch-1-96hd-bt-caling-4g-network-x9-max-ultra-g9/p/itm9704910ac12f1?pid=SMWGVCB33QZW9HJE&lid=LSTSMWGVCB33QZW9HJEHIW1ZD&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_62&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8flOZoLW1ilgTjhVCu4Ga_BLaCWk03HrSeqISVUTwUDNQ%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
62,"boAt Wave Flex Connect with 1.83"" HD Display,Bluetooth ...","Deep Blue Strap, Free Size",87% off,₹999,"₹7,990",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/7/p/-original-imagp7vwhrjc3sd3.jpeg?q=70,https://www.flipkart.com/boat-wave-flex-connect-1-83-hd-display-bluetooth-calling-premium-metal-design-smartwatch/p/itm911d9780524b7?pid=SMWGMNNY8ERF4QKB&lid=LSTSMWGMNNY8ERF4QKBKEIFOP&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_63&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGMNNY8ERF4QKB.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
63,Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge...,"Green Strap, Free Size",72% off,"₹1,099","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/h/k/-original-imagxp8ums5vgube.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_64&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
64,"Noise Crew 1.38"" Round Display with Bluetooth Calling, ...","Blue Strap, Regular",76% off,"₹1,199","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/a/k/-original-imagxp8ucf5dtfhg.jpeg?q=70,https://www.flipkart.com/noise-crew-1-38-round-display-bluetooth-calling-metallic-finish-ip68-rating-smartwatch/p/itmd8d386d4779d2?pid=SMWGKXEEBEFMGJQY&lid=LSTSMWGKXEEBEFMGJQYNVGM4Q&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_65&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGKXEEBEFMGJQY.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
65,"Ambrane Wise Glaze with 1.78"" Amoled display, BT Callin...","Black Strap, Regular",78% off,"₹1,299","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/x/9/-original-imagxp8tj38h2g3s.jpeg?q=70,https://www.flipkart.com/ambrane-wise-glaze-1-78-amoled-display-bt-calling-spo2-heart-rate-monitor-smartwatch/p/itm2e29a088bf9fa?pid=SMWGK3DYC5G7EXHW&lid=LSTSMWGK3DYC5G7EXHWYE3K1K&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_66&otracker=browse&fm=organic&iid=372aef70-5b41-422a-94de-7b31d8c703f3.SMWGK3DYC5G7EXHW.SEARCH&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
66,GENTLEMOB Smartwatch New Model Gen 1.39HD Bluetooth cal...,"Gold Strap, Free",52% off,"₹1,890","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/k/t/x/40-g9g8-android-ios-gentlemob-yes-original-imagvguj84vavtbk.jpeg?q=70,https://www.flipkart.com/gentlemob-smartwatch-new-model-gen-1-39hd-bluetooth-calling-x-pro-android-ios/p/itm9c13023be95c9?pid=SMWGVGUJYTY4JVHU&lid=LSTSMWGVGUJYTY4JVHUO3PSQ6&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_67&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8eeK6p-qTcN-xJMQg8nO1pW_n5F5nAY1Mepv4miDqbtpg%3D%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
67,"Fire-Boltt Epic Plus with1.83"" 2.5D Curved Glass,SPO2, ...","Black Strap, Free Size",88% off,"₹1,199","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/a/s/-original-imagxp8tahhvghys.jpeg?q=70,https://www.flipkart.com/fire-boltt-epic-plus-with1-83-2-5d-curved-glass-spo2-heart-rate-tracking-touchscreen-smartwatch/p/itm681ecd1fc9d01?pid=SMWGGZ746XUPRH3N&lid=LSTSMWGGZ746XUPRH3NIYLII4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_68&otracker=browse&fm=organic&iid=en_52PCaIm7hWD7YkSuYoTVejTNr-Dcppc1EJ-3Trgl-8cIy6I2kM3BIF2LWbf02-8-CKKwzSk6rxzwiUCpeMcbgEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=tsgp0j6xj40000001710182595316
